sector_id,2017,2018,2019,2020,2021,2022,2023,max,min,correlation,new_end
32,0.6428571428571429,0.6904761904761905,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.8333333333333334,0.8809523809523809,0.8809523809523809,0.6428571428571429,0.9838699100999074,Зп
33,0.7413793103448276,0.8620689655172413,0.896551724137931,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,0.7413793103448276,0.8166315725101858,Оз2
34,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.408248290463863,Твк
35,0.3434210526315789,0.625,0.6868421052631579,0.1157894736842105,0.3907894736842105,0.8039473684210526,0.8039473684210526,0.8039473684210526,0.1157894736842105,0.4265480551180225,Ссп
36,0.952755905511811,0.9763779527559056,0.9448818897637796,0.9763779527559056,0.9803149606299212,0.952755905511811,0.9724409448818898,0.9803149606299212,0.9448818897637796,0.25219881102551894,Тзв
37,0.421875,0.578125,0.421875,0.578125,0.578125,0.59375,0.578125,0.59375,0.421875,0.6493120348082616,Тзв
38,0.8499079189686924,0.852670349907919,0.8241252302025782,0.8848987108655617,0.9263351749539596,0.8931860036832413,0.9594843462246776,0.9594843462246776,0.8241252302025782,0.8388576286443757,Тзв
39,1.0,0.9849056603773584,1.0,1.0,1.0,0.9867924528301888,0.9471698113207548,1.0,0.9471698113207548,-0.6160018175928136,Зп
40,0.1292693471681798,0.4747081712062256,0.8413316039775184,0.6100302637267618,0.1115434500648508,0.7228707306528318,0.2485948984003458,0.8413316039775184,0.1115434500648508,0.03289229770220788,Ссб
41,0.7531645569620253,0.7383966244725738,0.7046413502109705,0.6497890295358649,0.5295358649789029,0.6856540084388185,0.6772151898734177,0.7531645569620253,0.5295358649789029,-0.5297739787235215,Жм2
42,0.7853470437017995,0.7853470437017995,0.8444730077120822,0.6542416452442159,0.5205655526992288,0.6889460154241646,0.7107969151670951,0.8444730077120822,0.5205655526992288,-0.5333424785159663,Жм2
43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8660254037844387,Тзв
44,0.04,0.96,1.0,0.88,0.0,0.0,0.08,1.0,0.0,-0.43908079220540586,Тзв
45,0.9696132596685084,0.7955801104972375,0.7817679558011049,0.8950276243093923,0.787292817679558,0.8370165745856354,0.8397790055248618,0.9696132596685084,0.7817679558011049,-0.3407847803230709,Тзв
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Тзв
47,1.0,0.9863013698630136,1.0,0.9726027397260274,0.9315068493150684,0.9178082191780822,0.9178082191780822,1.0,0.9178082191780822,-0.9311488691721155,Твк
48,0.652542372881356,0.8220338983050848,0.576271186440678,0.6949152542372882,0.635593220338983,0.7288135593220338,0.7457627118644068,0.8220338983050848,0.576271186440678,0.14546434136292782,Тзв
49,0.3696930111038536,0.3350751143043762,0.5617243631613325,0.4225996080992815,0.2717178314826911,0.340953625081646,0.4892227302416721,0.5617243631613325,0.2717178314826911,0.0621435347961893,Жм
50,0.920844327176781,0.8680738786279684,0.949868073878628,0.9129287598944592,0.7678100263852242,0.9656992084432716,0.9630606860158312,0.9656992084432716,0.7678100263852242,0.15375824235240437,Са2
51,0.025,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0.4743416490252569,Оо
52,0.0641592920353982,0.0530973451327433,0.0376106194690265,0.0398230088495575,0.079646017699115,0.0907079646017699,0.0730088495575221,0.0907079646017699,0.0376106194690265,0.5518789337842014,Ц2
53,0.0208333333333333,0.0,0.0,0.0,0.0347222222222222,0.0277777777777777,0.0,0.0347222222222222,0.0,0.1393466028583233,Оо
54,0.08,0.0,0.12,0.08,0.36,0.32,0.24,0.36,0.0,0.7711356597650747,Тти
55,0.134020618556701,0.0876288659793814,0.1391752577319587,0.1134020618556701,0.1597938144329896,0.1958762886597938,0.1958762886597938,0.1958762886597938,0.0876288659793814,0.8059381623200205,Ц2
56,0.03125,0.078125,0.03125,0.046875,0.046875,0.078125,0.0625,0.078125,0.03125,0.42443734381358267,Ц2
57,0.5277777777777778,0.75,0.6111111111111112,0.6944444444444444,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5277777777777778,0.5223945248602443,Тго
58,0.1377551020408163,0.1096938775510204,0.1198979591836734,0.1071428571428571,0.1658163265306122,0.1709183673469387,0.1607142857142857,0.1709183673469387,0.1071428571428571,0.6721506233797749,Ц2
59,0.4375,0.6875,0.40625,0.65625,0.71875,0.6875,0.65625,0.71875,0.40625,0.5808870589717927,Оз2
60,0.5483870967741935,0.8064516129032258,0.6774193548387096,0.6451612903225806,0.6129032258064516,0.6129032258064516,0.7419354838709677,0.8064516129032258,0.5483870967741935,0.1143323900950062,Тго
61,0.3023255813953488,0.3333333333333333,0.3023255813953488,0.2713178294573643,0.3565891472868217,0.3875968992248062,0.3255813953488372,0.3875968992248062,0.2713178294573643,0.4660273245009,Оо
62,0.94,0.82,0.66,0.8,0.78,0.84,0.82,0.94,0.66,-0.1855674047563014,Тго
63,0.4821428571428571,0.75,0.5892857142857143,0.6607142857142857,0.625,0.5892857142857143,0.6071428571428571,0.75,0.4821428571428571,0.0849534582538231,Смф2
64,0.2731707317073171,0.3707317073170731,0.3,0.3658536585365853,0.348780487804878,0.375609756097561,0.3804878048780488,0.3804878048780488,0.2731707317073171,0.7019908741779535,Жк
65,0.4183006535947712,0.3986928104575163,0.4248366013071895,0.4183006535947712,0.477124183006536,0.4183006535947712,0.4379084967320261,0.477124183006536,0.3986928104575163,0.46948553403344223,Жг
66,0.102803738317757,0.2149532710280373,0.2336448598130841,0.2616822429906542,0.2710280373831775,0.308411214953271,0.3177570093457944,0.3177570093457944,0.102803738317757,0.9252013968337317,Оо
67,0.1459363957597173,0.1646643109540636,0.1031802120141342,0.154416961130742,0.1611307420494699,0.1752650176678445,0.1826855123674911,0.1826855123674911,0.1031802120141342,0.5606939963527751,Пс
68,0.4676227727075184,0.4345936549326379,0.2850934376358105,0.3598435462842242,0.3550630160799652,0.4267709691438505,0.4376358105171664,0.4676227727075184,0.2850934376358105,-0.04295726140829676,Пмс
69,0.230110159118727,0.2435740514075887,0.2215422276621787,0.2105263157894736,0.2484700122399021,0.2656058751529987,0.2643818849449204,0.2656058751529987,0.2105263157894736,0.6393543004508745,Смф
70,0.2978468899521531,0.3373205741626794,0.3205741626794258,0.3373205741626794,0.3421052631578947,0.3935406698564593,0.4055023923444976,0.4055023923444976,0.2978468899521531,0.9148080335789612,Смф1
71,0.2272727272727272,0.0606060606060606,0.0,0.0,0.0,0.0606060606060606,0.0,0.2272727272727272,0.0,-0.631365224924603,Ц2
72,0.5748175182481752,0.6788321167883211,0.6916058394160584,0.7572992700729927,0.7773722627737226,0.822992700729927,0.8394160583941606,0.8394160583941606,0.5748175182481752,0.9713037594811611,Пмс
73,0.1977611940298507,0.3694029850746269,0.3059701492537313,0.2686567164179104,0.3955223880597014,0.3955223880597014,0.4141791044776119,0.4141791044776119,0.1977611940298507,0.7583820443175886,Оо
74,0.1573033707865168,0.2808988764044944,0.3146067415730337,0.2247191011235955,0.3370786516853932,0.4044943820224719,0.3595505617977528,0.4044943820224719,0.1573033707865168,0.8045085720818589,Тсп
75,0.6089743589743589,0.7115384615384616,0.6858974358974359,0.7051282051282052,0.6410256410256411,0.6538461538461539,0.7371794871794872,0.7371794871794872,0.6089743589743589,0.38482455999185006,Тзв
76,0.9838709677419356,0.935483870967742,0.939516129032258,0.9516129032258064,0.9657258064516128,0.9778225806451613,0.9637096774193548,0.9838709677419356,0.935483870967742,0.2117124127814866,Тго
77,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.2041241452319315,Тел
78,0.5666666666666667,0.5916666666666667,0.625,0.6583333333333333,0.675,0.7,0.7,0.7,0.5666666666666667,0.9805806756909201,Тго
79,0.4620689655172413,0.4827586206896552,0.4137931034482758,0.4758620689655172,0.5586206896551724,0.593103448275862,0.5724137931034483,0.593103448275862,0.4137931034482758,0.806993499776999,Тго
80,0.2387640449438202,0.2640449438202247,0.3342696629213483,0.2612359550561798,0.2331460674157303,0.3876404494382022,0.3370786516853932,0.3876404494382022,0.2331460674157303,0.5755280450495632,Смф2
81,0.295864262990456,0.2608695652173913,0.1580063626723223,0.2195121951219512,0.2937433722163308,0.3085896076352067,0.2831389183457052,0.3085896076352067,0.1580063626723223,0.2767939987620395,Жс
82,0.1891891891891892,0.1351351351351351,0.1351351351351351,0.1621621621621621,0.1081081081081081,0.081081081081081,0.081081081081081,0.1891891891891892,0.081081081081081,-0.8767080593199745,Тго
83,0.7,0.6833333333333333,0.8,0.75,0.8333333333333334,0.8333333333333334,0.8,0.8333333333333334,0.6833333333333333,0.7958224257542217,Тго
84,0.6,0.85,0.6,0.75,0.85,0.6,0.7,0.85,0.6,0.03402069087198854,Тго
85,0.6867088607594937,0.5664556962025317,0.5284810126582279,0.6170886075949367,0.6265822784810127,0.629746835443038,0.6234177215189873,0.6867088607594937,0.5284810126582279,0.053165538387768566,Тго
86,0.25,0.25,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.4472135954999579,Твк
87,0.4838709677419355,0.4838709677419355,0.3870967741935484,0.4731182795698925,0.6666666666666666,0.6989247311827957,0.6666666666666666,0.6989247311827957,0.3870967741935484,0.7899637140934038,Тго
88,0.9765625,0.921875,0.9375,0.953125,0.9765625,0.96875,0.921875,0.9765625,0.921875,-0.09975093361076331,Жм2
89,0.5771767810026385,0.6589709762532981,0.6972295514511874,0.6055408970976254,0.5732189973614775,0.6286279683377308,0.5547493403693932,0.6972295514511874,0.5547493403693932,-0.3792744656432226,Жм2
90,0.9411764705882352,0.9477124183006536,0.9607843137254902,0.8954248366013072,0.9281045751633988,0.931372549019608,0.869281045751634,0.9607843137254902,0.869281045751634,-0.6807411558758996,Жм3
91,0.0,0.0,0.0,0.0,0.0172413793103448,0.0,0.3448275862068966,0.3448275862068966,0.0,0.6270359906406882,Тзв
92,0.6818181818181818,0.5454545454545454,0.5,0.6363636363636364,0.7272727272727273,0.6818181818181818,0.5909090909090909,0.7272727272727273,0.5,0.21437323142813627,Тго
93,0.0188679245283018,0.0660377358490566,0.0566037735849056,0.0283018867924528,0.0471698113207547,0.0566037735849056,0.0377358490566037,0.0660377358490566,0.0188679245283018,0.1286239388568814,Оо
94,0.2395209580838323,0.2215568862275449,0.2335329341317365,0.2514970059880239,0.3233532934131736,0.3233532934131736,0.3353293413173652,0.3353293413173652,0.2215568862275449,0.905317238947701,Ц3
95,0.1739130434782608,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.1304347826086956,0.217391304347826,0.1739130434782608,0.217391304347826,0.0434782608695652,0.3818813079129867,Оо
96,0.1,0.0428571428571428,0.0571428571428571,0.0714285714285714,0.1428571428571428,0.1571428571428571,0.1142857142857142,0.1571428571428571,0.0428571428571428,0.6378879538497856,Оо
97,0.5187752744078568,0.5932986712882726,0.5309069901790873,0.5811669555170422,0.5176198729058348,0.6031195840554593,0.7666088965915656,0.7666088965915656,0.5176198729058348,0.6664958804837888,Зп
98,0.2666666666666666,0.5696969696969697,0.4303030303030303,0.4484848484848485,0.509090909090909,0.4424242424242424,0.5878787878787879,0.5878787878787879,0.2666666666666666,0.5654953968862039,Тзв
99,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.4545454545454545,0.0,0.1185854122563142,Тзв
100,0.1945392491467577,0.1928327645051194,0.2013651877133105,0.2184300341296928,0.2474402730375426,0.273037542662116,0.1996587030716723,0.273037542662116,0.1928327645051194,0.5556570435737117,Пмс
101,0.9873417721518988,0.1645569620253164,0.1265822784810126,0.2784810126582278,0.0253164556962025,0.0,0.0,0.9873417721518988,0.0,-0.7460349178771458,Оо
102,0.3429672447013487,0.2658959537572254,0.1830443159922928,0.3140655105973025,0.3044315992292871,0.4007707129094412,0.327552986512524,0.4007707129094412,0.1830443159922928,0.3922949056354313,Жм
103,0.6162162162162163,0.5837837837837838,0.4648648648648649,0.3243243243243243,0.4648648648648649,0.5135135135135135,0.5513513513513514,0.6162162162162163,0.3243243243243243,-0.2661557098026148,Смф2
104,0.3287536800785083,0.3258096172718351,0.2178606476938174,0.2787046123650638,0.2325809617271835,0.3061825318940137,0.3307163886162905,0.3307163886162905,0.2178606476938174,-0.03053163328910851,Смф
105,0.0697167755991285,0.0479302832244008,0.0152505446623093,0.0196078431372549,0.0392156862745098,0.0457516339869281,0.0348583877995642,0.0697167755991285,0.0152505446623093,-0.3567338449664932,Пмс
106,0.0493046776232617,0.0594184576485461,0.0632111251580278,0.0745891276864728,0.0543615676359039,0.056890012642225,0.0518331226295828,0.0745891276864728,0.0493046776232617,-0.05756641238231327,Ттр
107,0.9556541019955654,0.9356984478935698,0.9379157427937916,0.926829268292683,0.9423503325942352,0.9379157427937916,0.926829268292683,0.9556541019955654,0.926829268292683,-0.6067033396213417,Тго
108,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9746835443037974,0.8860759493670886,0.9113924050632912,0.9493670886075948,0.9873417721518988,0.8860759493670886,-0.6123724356957952,Жм
109,0.7534246575342466,0.8082191780821918,0.6986301369863014,0.9315068493150684,0.821917808219178,0.863013698630137,0.8356164383561644,0.9315068493150684,0.6986301369863014,0.49339839013027587,Тго
110,0.217391304347826,0.2490118577075099,0.2519762845849802,0.3695652173913043,0.3843873517786561,0.3745059288537549,0.2727272727272727,0.3843873517786561,0.217391304347826,0.6001422792555828,Трк
111,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.408248290463863,Тел
112,0.6453407510431154,0.7746870653685675,0.6481223922114048,0.803894297635605,0.8400556328233658,0.885952712100139,0.8706536856745479,0.885952712100139,0.6453407510431154,0.8471879342067171,Тго
113,0.1818181818181818,0.1818181818181818,0.1515151515151515,0.2424242424242424,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.1515151515151515,0.9139256619697997,Жк
114,0.6096491228070176,0.6973684210526315,0.6447368421052632,0.4342105263157895,0.3596491228070175,0.3289473684210526,0.4342105263157895,0.6973684210526315,0.3289473684210526,-0.8129756931541308,Жс
115,0.3402317880794702,0.2665562913907284,0.201158940397351,0.2789735099337748,0.3493377483443708,0.3932119205298013,0.3766556291390728,0.3932119205298013,0.201158940397351,0.5733903600262961,Жк
116,0.5580736543909348,0.6373937677053825,0.5637393767705382,0.5722379603399433,0.5864022662889519,0.6118980169971672,0.5552407932011332,0.6373937677053825,0.5552407932011332,-0.09233103583065898,Жс
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Оо
118,0.7196850393700788,0.736482939632546,0.836745406824147,0.7144356955380577,0.6459317585301837,0.7892388451443569,0.7553805774278215,0.836745406824147,0.6459317585301837,0.027818175217927843,Тзсп
119,0.6333333333333333,0.7333333333333333,0.9666666666666668,0.8666666666666667,0.9333333333333332,0.9,0.9333333333333332,0.9666666666666668,0.6333333333333333,0.7526178090063815,Тзсп
120,0.7554438860971524,0.8777219430485762,0.9262981574539364,0.8844221105527639,0.8274706867671692,0.9112227805695142,0.8793969849246231,0.9262981574539364,0.7554438860971524,0.45388549004557105,Жм2
121,0.902834008097166,0.8441295546558705,0.9251012145748988,0.7611336032388664,0.6882591093117408,0.8967611336032388,0.8987854251012146,0.9251012145748988,0.6882591093117408,-0.12537361844803685,Жм2
122,0.3684210526315789,0.3759398496240601,0.3157894736842105,0.3157894736842105,0.518796992481203,0.5864661654135338,0.5413533834586466,0.5864661654135338,0.3157894736842105,0.7755909653631933,Жм
123,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.0,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.28867513459481287,Трк
124,0.939343265430222,0.9684554575858924,0.9572058376406204,0.9380510793554272,0.9429917908178778,0.970583764062025,0.9737762237762236,0.9737762237762236,0.9380510793554272,0.46265039412908565,Зп
125,0.9479102326539016,0.9380275890467368,0.9003500102944204,0.8809964998970558,0.8861437101091209,0.9223800700020588,0.9240271772699196,0.9479102326539016,0.8809964998970558,-0.3523053000893302,Зп
126,0.4545454545454545,0.2954545454545454,0.25,0.4090909090909091,0.4090909090909091,0.5227272727272727,0.5,0.5227272727272727,0.25,0.5720345773572678,Тзв
127,0.4438680992960355,0.4705446461652464,0.2382363838458688,0.4264542423119674,0.4227491663579103,0.5079659133012226,0.4679510929974064,0.5079659133012226,0.2382363838458688,0.2920444702392523,Жс
128,0.8611111111111112,0.8611111111111112,0.8055555555555556,0.9444444444444444,0.9722222222222222,0.9722222222222222,0.9166666666666666,0.9722222222222222,0.8055555555555556,0.6711560552140241,Тго
129,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6123724356957945,Оз1
130,0.4545454545454545,0.4956011730205278,0.4134897360703812,0.533724340175953,0.4926686217008797,0.5571847507331378,0.5513196480938416,0.5571847507331378,0.4134897360703812,0.7212492847947015,Смф2
131,0.8056265984654731,0.9028132992327366,0.8849104859335039,0.9104859335038364,0.8721227621483376,0.90537084398977,0.8644501278772379,0.9104859335038364,0.8056265984654731,0.35835710027953266,Жм
132,0.7487179487179487,0.6358974358974359,0.4256410256410256,0.3794871794871794,0.1743589743589743,0.1794871794871795,0.1025641025641025,0.7487179487179487,0.1025641025641025,-0.9732274234961446,Смф
133,0.0627615062761506,0.0543933054393305,0.0627615062761506,0.0711297071129707,0.0334728033472803,0.0251046025104602,0.0209205020920502,0.0711297071129707,0.0209205020920502,-0.8104432008587533,Пмс
134,0.4213286713286713,0.3968531468531469,0.2797202797202797,0.2692307692307692,0.2325174825174825,0.243006993006993,0.2062937062937063,0.4213286713286713,0.2062937062937063,-0.9257845289301688,Смф
135,0.9473684210526316,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.7894736842105263,0.9473684210526316,0.7894736842105263,-0.36084391824351625,Тзв
136,0.4763948497854077,0.4278969957081545,0.3965665236051502,0.3987124463519313,0.3051502145922747,0.3141630901287554,0.2613733905579399,0.4763948497854077,0.2613733905579399,-0.9694299735360362,Жс
137,0.7566371681415929,0.9623893805309734,0.1814159292035398,0.4646017699115044,0.8407079646017699,0.6902654867256637,0.9446902654867256,0.9623893805309734,0.1814159292035398,0.18611078925216742,Зп
138,0.9303135888501742,0.931184668989547,0.9207317073170732,0.921602787456446,0.9076655052264808,0.9006968641114983,0.8179442508710801,0.931184668989547,0.8179442508710801,-0.7992701754477329,Тзв
139,0.771578947368421,0.786578947368421,0.7510526315789474,0.7863157894736842,0.7942105263157895,0.7868421052631579,0.7792105263157895,0.7942105263157895,0.7510526315789474,0.35747302160330563,Оо
140,0.8413860419716935,0.7252318204001952,0.8252806246949732,0.4158125915080527,0.7916056612981942,0.7691556857003417,0.7257198633479747,0.8413860419716935,0.4158125915080527,-0.15618946628028654,Жм
141,0.925925925925926,0.9753086419753086,0.3703703703703703,0.8765432098765432,0.9876543209876544,1.0,0.9629629629629628,1.0,0.3703703703703703,0.26691081705678077,Тго
142,0.4995685936151855,0.7014667817083693,0.1009490940465918,0.4961173425366695,0.2873166522864538,0.5763589301121657,0.5711820534943917,0.7014667817083693,0.1009490940465918,0.05755634865510211,Смф
143,0.7406143344709898,0.825938566552901,0.7030716723549488,0.78839590443686,0.8054607508532423,0.8600682593856656,0.8498293515358362,0.8600682593856656,0.7030716723549488,0.6700914726605538,Пмс
144,0.6195652173913043,0.6374223602484472,0.5403726708074534,0.6645962732919255,0.5791925465838509,0.6972049689440993,0.687888198757764,0.6972049689440993,0.5403726708074534,0.48793433627703375,Смф
145,0.4091370558375634,0.4213197969543147,0.3177664974619289,0.365482233502538,0.3746192893401015,0.382741116751269,0.3543147208121827,0.4213197969543147,0.3177664974619289,-0.4125213355539392,Жк
146,0.2440590879897238,0.2344251766217084,0.201669877970456,0.2138728323699422,0.218368657675016,0.2671804752729608,0.2093770070648683,0.2671804752729608,0.201669877970456,-0.07341648981351377,Жс
147,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6509445549041196,Тго
148,0.6729857819905213,0.9407582938388626,0.1350710900473933,0.3791469194312796,0.2725118483412322,0.9004739336492891,0.9265402843601896,0.9407582938388626,0.1350710900473933,0.18593760584333296,Тсп
149,0.2146464646464646,0.1691919191919192,0.1590909090909091,0.1893939393939394,0.2449494949494949,0.303030303030303,0.2954545454545454,0.303030303030303,0.1590909090909091,0.790789519602595,Ц2
150,0.3897058823529412,0.3725490196078431,0.3529411764705882,0.3553921568627451,0.4338235294117647,0.4117647058823529,0.3995098039215686,0.4338235294117647,0.3529411764705882,0.4884779968233511,Жк
151,0.2050739957716701,0.1966173361522198,0.1839323467230444,0.2494714587737843,0.2389006342494714,0.2832980972515856,0.2727272727272727,0.2832980972515856,0.1839323467230444,0.8627354699195904,Жм
152,0.6976744186046512,0.7441860465116279,0.627906976744186,0.7674418604651163,0.7441860465116279,0.7906976744186046,0.8372093023255814,0.8372093023255814,0.627906976744186,0.7216053531635459,Тго
153,0.0378787878787878,0.0643939393939393,0.053030303030303,0.0492424242424242,0.0909090909090909,0.1022727272727272,0.1287878787878787,0.1287878787878787,0.0378787878787878,0.9038235363856287,Ц1
154,0.1748878923766816,0.2017937219730941,0.1614349775784753,0.1659192825112107,0.1659192825112107,0.1928251121076233,0.179372197309417,0.2017937219730941,0.1614349775784753,1.4214642284757424e-16,Ц1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Оо
156,0.2616822429906542,0.514018691588785,0.3177570093457944,0.4392523364485981,0.6542056074766355,0.5607476635514018,0.6635514018691588,0.6635514018691588,0.2616822429906542,0.8061862891214427,Тти
157,0.1136363636363636,0.3863636363636363,0.0909090909090909,0.5227272727272727,0.4090909090909091,0.0681818181818181,0.0,0.5227272727272727,0.0,-0.24707933901423637,Тзв
158,0.1825344714379514,0.1871306631648063,0.1936966513460275,0.2173342087984241,0.2265265922521339,0.1982928430728824,0.2744583059750492,0.2744583059750492,0.1825344714379514,0.7976121446165618,Смф
159,0.8535031847133758,0.855952964233219,0.8324350808427241,0.8628123468887801,0.8182263596276335,0.8392944634982852,0.8192062714355708,0.8628123468887801,0.8182263596276335,-0.6485400901121562,Жм3
