sector_id,2017,2018,2019,2020,2021,2022,2023,max,min,correlation
26,0.5154639175257731,0.4845360824742268,0.4432989690721649,0.2783505154639175,0.4329896907216495,0.4639175257731959,0.3505154639175257,0.5154639175257731,0.2783505154639175,-0.5118921586521443
27,0.2912621359223301,0.2912621359223301,0.2524271844660194,0.2912621359223301,0.3689320388349514,0.4077669902912621,0.2912621359223301,0.4077669902912621,0.2524271844660194,0.4969418673368095
28,0.6944444444444444,0.5,0.6388888888888888,0.2777777777777778,0.3888888888888889,0.5555555555555556,0.1388888888888889,0.6944444444444444,0.1388888888888889,-0.6979972668297815
29,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.09805806756909212
30,0.9285714285714286,0.9642857142857144,0.9285714285714286,0.6607142857142857,0.9642857142857144,0.4285714285714285,0.8214285714285714,0.9642857142857144,0.4285714285714285,-0.519719628579405
31,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.790569415042095
32,0.1428571428571428,0.1428571428571428,0.1285714285714285,0.1571428571428571,0.1285714285714285,0.2,0.0857142857142857,0.2,0.0857142857142857,-0.12803687993289528
33,0.4148936170212766,0.3617021276595745,0.2765957446808511,0.3085106382978723,0.4148936170212766,0.4468085106382978,0.3617021276595745,0.4468085106382978,0.2765957446808511,0.18735070465026618
34,0.4133333333333333,0.2933333333333333,0.2266666666666666,0.2,0.32,0.28,0.2666666666666666,0.4133333333333333,0.2,-0.4161068087944347
35,0.1666666666666666,0.0151515151515151,0.0,0.0303030303030303,0.0151515151515151,0.2272727272727272,0.0757575757575757,0.2272727272727272,0.0,0.146264181362514
36,0.4305555555555556,0.1944444444444444,0.1388888888888889,0.1666666666666666,0.2222222222222222,0.375,0.2361111111111111,0.4305555555555556,0.1388888888888889,-0.09813358399735743
37,0.4448818897637795,0.3937007874015748,0.2992125984251969,0.2598425196850393,0.437007874015748,0.5354330708661418,0.4015748031496063,0.5354330708661418,0.2598425196850393,0.2427182042802802
38,1.0,1.0,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,1.0,0.9655172413793104,0.15811388300841903
39,0.4659685863874345,0.3664921465968586,0.3560209424083769,0.4083769633507853,0.4554973821989528,0.5654450261780105,0.4240837696335078,0.5654450261780105,0.3560209424083769,0.40456004643171484
40,0.6081081081081081,0.4797297297297297,0.3513513513513513,0.4324324324324324,0.4324324324324324,0.5202702702702703,0.4189189189189189,0.6081081081081081,0.3513513513513513,-0.3788676152120411
41,0.5678391959798995,0.5477386934673367,0.4120603015075377,0.4120603015075377,0.5125628140703518,0.6482412060301508,0.507537688442211,0.6482412060301508,0.4120603015075377,0.11007784644829319
42,0.391705069124424,0.3087557603686636,0.304147465437788,0.3640552995391705,0.4423963133640553,0.5576036866359447,0.423963133640553,0.5576036866359447,0.304147465437788,0.6450848380241294
43,0.4705882352941176,0.4705882352941176,0.3755656108597285,0.5113122171945701,0.5610859728506787,0.6742081447963801,0.4751131221719457,0.6742081447963801,0.3755656108597285,0.5033185582770567
44,0.5919282511210763,0.5291479820627802,0.4439461883408072,0.4349775784753363,0.4618834080717489,0.5336322869955157,0.3139013452914798,0.5919282511210763,0.3139013452914798,-0.6912450551620489
45,0.4029850746268656,0.2985074626865671,0.2985074626865671,0.3432835820895522,0.4850746268656716,0.664179104477612,0.5671641791044776,0.664179104477612,0.2985074626865671,0.772155724284335
46,0.4134078212290503,0.3575418994413408,0.2402234636871508,0.2960893854748603,0.2402234636871508,0.4134078212290503,0.2681564245810056,0.4134078212290503,0.2402234636871508,-0.32810804609602984
47,0.7357142857142858,0.65,0.4142857142857143,0.5,0.5571428571428572,0.7,0.5428571428571428,0.7357142857142858,0.4142857142857143,-0.22560721954654037
48,0.2596685082872928,0.2486187845303867,0.1878453038674033,0.2762430939226519,0.1767955801104972,0.3812154696132597,0.154696132596685,0.3812154696132597,0.154696132596685,-0.06078183013409872
49,0.6111111111111112,0.4222222222222222,0.2333333333333333,0.2888888888888888,0.5,0.5111111111111111,0.3777777777777777,0.6111111111111112,0.2333333333333333,-0.14901174337683668
50,0.5465116279069767,0.5232558139534884,0.4418604651162791,0.4534883720930232,0.5038759689922481,0.5697674418604651,0.4302325581395348,0.5697674418604651,0.4302325581395348,-0.2740476945878512
51,0.5263157894736842,0.4342105263157895,0.4736842105263157,0.4276315789473684,0.5855263157894737,0.5460526315789473,0.4605263157894737,0.5855263157894737,0.4276315789473684,0.17748239349298858
52,0.3228346456692913,0.1496062992125984,0.0866141732283464,0.2519685039370078,0.2992125984251969,0.4251968503937008,0.3464566929133858,0.4251968503937008,0.0866141732283464,0.5507701264424438
53,0.4657534246575342,0.3972602739726027,0.3561643835616438,0.3493150684931507,0.3356164383561644,0.5068493150684932,0.3219178082191781,0.5068493150684932,0.3219178082191781,-0.2547835259653265
54,0.6901408450704225,0.5633802816901409,0.4718309859154929,0.323943661971831,0.4647887323943662,0.5211267605633803,0.3873239436619718,0.6901408450704225,0.323943661971831,-0.6463632980079923
55,0.4380165289256198,0.2892561983471074,0.2314049586776859,0.2727272727272727,0.3223140495867768,0.396694214876033,0.3140495867768595,0.4380165289256198,0.2314049586776859,-0.07120188545089044
56,0.55,0.5428571428571428,0.5428571428571428,0.5142857142857142,0.5928571428571429,0.5071428571428571,0.3857142857142857,0.5928571428571429,0.3857142857142857,-0.6088590823425646
57,0.2741116751269035,0.3147208121827411,0.2131979695431472,0.350253807106599,0.3908629441624365,0.4517766497461929,0.4060913705583756,0.4517766497461929,0.2131979695431472,0.7955628810777494
58,0.2348484848484848,0.1969696969696969,0.1742424242424242,0.1590909090909091,0.2727272727272727,0.3181818181818182,0.1363636363636363,0.3181818181818182,0.1363636363636363,0.053639890488911476
59,0.34,0.39,0.21,0.2,0.25,0.42,0.26,0.42,0.2,-0.12312957032780121
60,0.4294871794871794,0.3525641025641026,0.3525641025641026,0.2756410256410256,0.3653846153846153,0.5192307692307693,0.3846153846153846,0.5192307692307693,0.2756410256410256,0.21550682924059444
61,0.4929577464788732,0.5211267605633803,0.4507042253521127,0.4436619718309859,0.5633802816901409,0.5704225352112676,0.4014084507042254,0.5704225352112676,0.4014084507042254,-0.07676900931768042
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63,0.6068965517241379,0.503448275862069,0.4689655172413793,0.3724137931034483,0.5310344827586206,0.6068965517241379,0.3931034482758621,0.6068965517241379,0.3724137931034483,-0.3072947311840402
64,0.3855932203389831,0.3305084745762712,0.2669491525423729,0.2542372881355932,0.3601694915254237,0.4449152542372881,0.3050847457627119,0.4449152542372881,0.2542372881355932,0.09201211275184448
65,0.3588709677419355,0.2661290322580645,0.2258064516129032,0.2258064516129032,0.2620967741935484,0.3467741935483871,0.2016129032258064,0.3588709677419355,0.2016129032258064,-0.3458243120285003
66,0.434640522875817,0.392156862745098,0.3562091503267974,0.3169934640522875,0.3823529411764705,0.4803921568627451,0.3235294117647059,0.4803921568627451,0.3169934640522875,-0.1711090007797817
67,0.5048543689320388,0.3932038834951456,0.3737864077669903,0.3543689320388349,0.441747572815534,0.5194174757281553,0.3883495145631068,0.5194174757281553,0.3543689320388349,-0.0344440995326918
68,0.4615384615384615,0.5025641025641026,0.3384615384615385,0.2974358974358974,0.4256410256410256,0.4923076923076923,0.3487179487179487,0.5025641025641026,0.2974358974358974,-0.25751225022888036
69,0.3431372549019608,0.2647058823529412,0.1225490196078431,0.0980392156862745,0.1911764705882352,0.2696078431372549,0.2647058823529412,0.3431372549019608,0.0980392156862745,-0.13703774196550647
70,0.3297872340425531,0.3191489361702128,0.2074468085106383,0.2606382978723404,0.4202127659574468,0.4468085106382978,0.2872340425531915,0.4468085106382978,0.2074468085106383,0.3090093180992078
71,0.4150943396226415,0.4339622641509434,0.3396226415094339,0.4716981132075472,0.4150943396226415,0.4716981132075472,0.2830188679245283,0.4716981132075472,0.2830188679245283,-0.2717786532523043
72,0.3975903614457831,0.3373493975903614,0.253012048192771,0.253012048192771,0.3433734939759036,0.3614457831325301,0.2891566265060241,0.3975903614457831,0.253012048192771,-0.2594164967142738
73,0.2348484848484848,0.2954545454545454,0.0757575757575757,0.0681818181818181,0.1742424242424242,0.25,0.1363636363636363,0.2954545454545454,0.0681818181818181,-0.25241509076217244
74,0.5278969957081545,0.5536480686695279,0.4206008583690987,0.5064377682403434,0.5064377682403434,0.5536480686695279,0.4377682403433476,0.5536480686695279,0.4206008583690987,-0.26917090863692245
75,0.2280701754385964,0.2105263157894736,0.1578947368421052,0.1052631578947368,0.2280701754385964,0.3157894736842105,0.1052631578947368,0.3157894736842105,0.1052631578947368,-0.08928571428571402
76,0.7640449438202247,0.7640449438202247,0.6404494382022472,0.5955056179775281,0.5842696629213483,0.550561797752809,0.4943820224719101,0.7640449438202247,0.4943820224719101,-0.9653305244425449
77,0.6914893617021277,0.7978723404255319,0.4787234042553192,0.4361702127659574,0.3829787234042553,0.425531914893617,0.2659574468085106,0.7978723404255319,0.2659574468085106,-0.8860649090205643
78,0.9861111111111112,1.0,0.9722222222222222,0.9722222222222222,1.0,0.9583333333333334,1.0,1.0,0.9583333333333334,-0.06350006350009557
79,0.4642857142857143,0.4693877551020408,0.3061224489795918,0.4285714285714285,0.4642857142857143,0.4183673469387755,0.3979591836734694,0.4693877551020408,0.3061224489795918,-0.19147565263451755
80,0.9629629629629628,0.8148148148148148,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.7037037037037037,0.9629629629629628,0.4444444444444444,-0.6134825251864764
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
82,0.4841628959276018,0.2760180995475113,0.1357466063348416,0.1040723981900452,0.3303167420814479,0.4615384615384615,0.2850678733031674,0.4841628959276018,0.1040723981900452,-0.016795507466683467
83,0.419047619047619,0.2571428571428571,0.1666666666666666,0.2,0.238095238095238,0.319047619047619,0.238095238095238,0.419047619047619,0.1666666666666666,-0.3204961939423531
84,0.4196891191709844,0.310880829015544,0.2642487046632124,0.310880829015544,0.3419689119170984,0.4248704663212435,0.2590673575129533,0.4248704663212435,0.2590673575129533,-0.20183818365783743
85,0.5454545454545454,0.2727272727272727,0.3636363636363636,0.4545454545454545,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.2727272727272727,0.7796881870752874
86,0.2068965517241379,0.1839080459770115,0.0804597701149425,0.1954022988505747,0.2356321839080459,0.3333333333333333,0.2126436781609195,0.3333333333333333,0.0804597701149425,0.4866490268035205
87,0.5061224489795918,0.4285714285714285,0.4122448979591837,0.4081632653061224,0.4489795918367347,0.4530612244897959,0.3346938775510204,0.5061224489795918,0.3346938775510204,-0.6302016968196382
88,0.4,0.3181818181818182,0.3454545454545454,0.2181818181818181,0.4090909090909091,0.3545454545454545,0.3454545454545454,0.4090909090909091,0.2181818181818181,-0.033308669376324825
89,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0789473684210526,0.131578947368421,0.131578947368421,0.131578947368421,0.0526315789473684,0.8728715609439698
90,0.2162162162162162,0.1486486486486486,0.1486486486486486,0.2027027027027027,0.3378378378378378,0.3648648648648648,0.1756756756756756,0.3648648648648648,0.1486486486486486,0.43629163333883464
91,0.4,0.36,0.39,0.37,0.41,0.37,0.25,0.41,0.25,-0.5912914881512051
92,0.3443396226415094,0.330188679245283,0.3349056603773584,0.2971698113207547,0.3490566037735849,0.4716981132075472,0.2924528301886792,0.4716981132075472,0.2924528301886792,0.18265538405380607
93,0.3351955307262569,0.2346368715083799,0.3407821229050279,0.3016759776536313,0.4301675977653631,0.4525139664804469,0.3575418994413408,0.4525139664804469,0.2346368715083799,0.6166126443898475
94,0.2582417582417582,0.3241758241758242,0.3626373626373626,0.2142857142857142,0.2802197802197802,0.3571428571428571,0.2857142857142857,0.3626373626373626,0.2142857142857142,0.09442089072996872
95,0.4390243902439024,0.4573170731707317,0.3841463414634146,0.4146341463414634,0.4146341463414634,0.3902439024390244,0.3048780487804878,0.4573170731707317,0.3048780487804878,-0.7907990314904572
96,0.4609665427509293,0.3011152416356877,0.3866171003717472,0.3197026022304832,0.4423791821561338,0.4944237918215613,0.3940520446096654,0.4944237918215613,0.3011152416356877,0.25990852829422845
97,,,,,,,,,,
98,0.4780701754385965,0.3508771929824561,0.2587719298245614,0.3157894736842105,0.4649122807017544,0.4605263157894737,0.2719298245614035,0.4780701754385965,0.2587719298245614,-0.15671169356995282
99,0.3290322580645161,0.2967741935483871,0.1677419354838709,0.2903225806451613,0.3548387096774194,0.4645161290322581,0.3419354838709677,0.4645161290322581,0.1677419354838709,0.4879331531600334
100,0.3658536585365853,0.3495934959349593,0.2113821138211382,0.2032520325203252,0.2682926829268293,0.2520325203252032,0.1788617886178861,0.3658536585365853,0.1788617886178861,-0.7442610467383277
101,0.3541666666666667,0.3125,0.2708333333333333,0.3020833333333333,0.3645833333333333,0.3125,0.28125,0.3645833333333333,0.2708333333333333,-0.27735009811261463
102,0.2738095238095238,0.244047619047619,0.2083333333333333,0.2797619047619047,0.2797619047619047,0.3928571428571428,0.3214285714285714,0.3928571428571428,0.2083333333333333,0.6725320906215937
103,0.48,0.4133333333333333,0.28,0.3666666666666666,0.3933333333333333,0.3733333333333333,0.2333333333333333,0.48,0.2333333333333333,-0.6598248842437879
104,0.4227642276422764,0.4146341463414634,0.3577235772357723,0.3902439024390244,0.4471544715447154,0.4308943089430894,0.3821138211382114,0.4471544715447154,0.3577235772357723,2.751027865930451e-16
105,0.3364485981308411,0.308411214953271,0.2429906542056074,0.3457943925233644,0.3831775700934579,0.4392523364485981,0.3738317757009345,0.4392523364485981,0.2429906542056074,0.6410970556652155
106,0.6017699115044248,0.504424778761062,0.4336283185840708,0.5398230088495575,0.5752212389380531,0.6017699115044248,0.5132743362831859,0.6017699115044248,0.4336283185840708,0.08989331499509895
107,0.5446428571428571,0.53125,0.4419642857142857,0.5892857142857143,0.5491071428571429,0.5491071428571429,0.46875,0.5892857142857143,0.4419642857142857,-0.12761165602246805
108,0.6173913043478261,0.591304347826087,0.4347826086956521,0.4782608695652174,0.3565217391304348,0.4434782608695652,0.391304347826087,0.6173913043478261,0.3565217391304348,-0.8296238108589881
109,0.7853881278538812,0.7579908675799086,0.5296803652968036,0.5570776255707762,0.6894977168949772,0.7488584474885844,0.6894977168949772,0.7853881278538812,0.5296803652968036,-0.11290586472550204
110,0.8425925925925926,0.6296296296296297,0.3425925925925926,0.5277777777777778,0.6851851851851852,0.5092592592592593,0.4629629629629629,0.8425925925925926,0.3425925925925926,-0.4903234136615009
111,0.5602836879432624,0.4184397163120567,0.3687943262411347,0.3829787234042553,0.4326241134751773,0.475177304964539,0.3829787234042553,0.5602836879432624,0.3687943262411347,-0.405553552826906
112,0.2958579881656805,0.2366863905325443,0.1775147928994082,0.2485207100591716,0.301775147928994,0.3964497041420118,0.165680473372781,0.3964497041420118,0.165680473372781,0.05161174954791773
113,0.5535714285714286,0.3660714285714285,0.3482142857142857,0.2678571428571428,0.3839285714285714,0.4196428571428571,0.3035714285714285,0.5535714285714286,0.2678571428571428,-0.5066169618198275
114,0.5,0.75,0.5,0.5,0.75,1.0,1.0,1.0,0.5,0.77174363314129
115,0.4273504273504273,0.3931623931623931,0.3076923076923077,0.376068376068376,0.3418803418803419,0.3418803418803419,0.2478632478632478,0.4273504273504273,0.2478632478632478,-0.794201332003262
116,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2886751345948129
117,0.5127118644067796,0.4872881355932203,0.4025423728813559,0.4830508474576271,0.4788135593220339,0.597457627118644,0.4194915254237288,0.597457627118644,0.4025423728813559,0.020452934426826497
118,0.3273542600896861,0.1345291479820627,0.2017937219730941,0.1345291479820627,0.1524663677130044,0.3228699551569506,0.1076233183856502,0.3273542600896861,0.1076233183856502,-0.27869221749718504
119,0.3425925925925926,0.287037037037037,0.3981481481481481,0.3703703703703703,0.4444444444444444,0.4907407407407407,0.3981481481481481,0.4907407407407407,0.287037037037037,0.7204717593123948
120,0.631578947368421,0.4631578947368421,0.3947368421052631,0.4736842105263157,0.4578947368421052,0.4894736842105263,0.3157894736842105,0.631578947368421,0.3157894736842105,-0.6667200833300806
121,0.6194331983805668,0.3967611336032389,0.3805668016194332,0.4615384615384615,0.5020242914979757,0.6072874493927125,0.4777327935222672,0.6194331983805668,0.3805668016194332,0.097068716656494
122,0.2617801047120419,0.1413612565445026,0.2041884816753926,0.2094240837696335,0.225130890052356,0.3717277486910995,0.2513089005235602,0.3717277486910995,0.1413612565445026,0.4905403961659961
123,0.7011494252873564,0.4655172413793103,0.4885057471264368,0.3735632183908046,0.5344827586206896,0.5287356321839081,0.3563218390804598,0.7011494252873564,0.3563218390804598,-0.5758337711093471
124,0.6666666666666666,0.5649717514124294,0.5028248587570622,0.4067796610169492,0.5310734463276836,0.6101694915254238,0.4067796610169492,0.6666666666666666,0.4067796610169492,-0.5215320777809419
125,0.2,0.0909090909090909,0.0727272727272727,0.1333333333333333,0.3151515151515151,0.3818181818181818,0.2787878787878788,0.3818181818181818,0.0727272727272727,0.6902829421361449
126,0.1826086956521739,0.1652173913043478,0.0956521739130434,0.1478260869565217,0.217391304347826,0.2434782608695652,0.217391304347826,0.2434782608695652,0.0956521739130434,0.5867188217689311
127,0.3245614035087719,0.3245614035087719,0.3070175438596491,0.2456140350877192,0.2105263157894736,0.2982456140350877,0.1578947368421052,0.3245614035087719,0.1578947368421052,-0.7796820411280156
128,0.3928571428571428,0.3316326530612244,0.2755102040816326,0.3214285714285714,0.3673469387755102,0.4183673469387755,0.3010204081632653,0.4183673469387755,0.2755102040816326,-0.01540833878403366
129,0.6111111111111112,0.4969135802469135,0.4537037037037037,0.3086419753086419,0.3611111111111111,0.5246913580246914,0.4660493827160494,0.6111111111111112,0.3086419753086419,-0.3608972394089203
130,0.3660130718954248,0.2875816993464052,0.3006535947712418,0.2352941176470588,0.3660130718954248,0.4248366013071895,0.2875816993464052,0.4248366013071895,0.2352941176470588,0.1255838999202206
131,0.2916666666666667,0.2604166666666667,0.1927083333333333,0.2291666666666666,0.15625,0.2708333333333333,0.1666666666666666,0.2916666666666667,0.15625,-0.5664936956903938
132,0.478494623655914,0.553763440860215,0.4462365591397849,0.4193548387096774,0.4623655913978494,0.489247311827957,0.3494623655913978,0.553763440860215,0.3494623655913978,-0.6100492347727483
133,0.3067226890756303,0.2689075630252101,0.2016806722689075,0.2899159663865546,0.3697478991596639,0.4495798319327731,0.3361344537815126,0.4495798319327731,0.2016806722689075,0.6053946759794028
134,0.2941176470588235,0.2647058823529412,0.2549019607843137,0.1568627450980392,0.2352941176470588,0.2941176470588235,0.196078431372549,0.2941176470588235,0.1568627450980392,-0.3867266762506745
135,0.2109375,0.2578125,0.234375,0.15625,0.265625,0.4140625,0.28125,0.4140625,0.15625,0.537385547254297
136,0.7899543378995434,0.8721461187214612,0.589041095890411,0.4383561643835616,0.4703196347031963,0.7488584474885844,0.2785388127853881,0.8721461187214612,0.2785388127853881,-0.680007318165473
137,0.4216867469879518,0.9397590361445785,0.9759036144578314,0.2289156626506024,0.9879518072289156,0.144578313253012,0.963855421686747,0.9879518072289156,0.144578313253012,0.00967595951269631
138,0.8461538461538461,0.6923076923076923,0.7051282051282052,0.6025641025641025,0.5769230769230769,0.8205128205128205,0.8333333333333334,0.8461538461538461,0.5769230769230769,0.06238076300745792
139,0.7195121951219512,0.8658536585365854,0.7926829268292683,0.6097560975609756,0.6707317073170732,0.6463414634146342,0.5853658536585366,0.8658536585365854,0.5853658536585366,-0.7342565548367025
140,0.5757575757575758,0.696969696969697,0.5909090909090909,0.4393939393939394,0.6212121212121212,0.6666666666666666,0.6515151515151515,0.696969696969697,0.4393939393939394,0.17917830008649033
141,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
142,0.3615384615384615,0.3587044534412955,0.2635627530364372,0.2190283400809716,0.4336032388663967,0.4408906882591093,0.3,0.4408906882591093,0.2190283400809716,0.13841451778242803
143,0.6938239159001314,0.5519053876478318,0.4415243101182654,0.4086727989487516,0.4730617608409987,0.5282522996057819,0.3876478318002628,0.6938239159001314,0.3876478318002628,-0.6865723960494228
144,0.5065562456866805,0.7073844030365769,0.2574189095928226,0.2160110420979986,0.8661145617667356,0.8226363008971704,0.8233264320220842,0.8661145617667356,0.2160110420979986,0.5011774300349714
145,0.598343685300207,0.5714285714285714,0.5175983436853002,0.4699792960662526,0.5134575569358178,0.4265010351966873,0.4430641821946169,0.598343685300207,0.4265010351966873,-0.9159670379936093
146,0.2593984962406015,0.3270676691729323,0.2631578947368421,0.244360902255639,0.2819548872180451,0.3421052631578947,0.3684210526315789,0.3684210526315789,0.244360902255639,0.6094842288853991
147,0.2,0.24,0.08,0.04,0.08,0.04,0.0,0.24,0.0,-0.8667190566019205
148,0.2696629213483146,0.1797752808988764,0.0674157303370786,0.0449438202247191,0.1011235955056179,0.1573033707865168,0.1685393258426966,0.2696629213483146,0.0449438202247191,-0.3163892302938982
149,0.2403846153846154,0.1153846153846153,0.1442307692307692,0.0576923076923076,0.1923076923076923,0.2788461538461538,0.125,0.2788461538461538,0.0576923076923076,0.02897502784823468
150,0.4416666666666666,0.3333333333333333,0.3083333333333333,0.2916666666666667,0.4916666666666666,0.4416666666666666,0.375,0.4916666666666666,0.2916666666666667,0.20163084381298504
151,0.7338217338217338,0.2979242979242979,0.7472527472527473,0.2881562881562881,0.4957264957264957,0.2698412698412698,0.1184371184371184,0.7472527472527473,0.1184371184371184,-0.6811771498676995
152,0.925925925925926,1.0,1.0,0.8888888888888888,1.0,0.925925925925926,0.925925925925926,1.0,0.8888888888888888,-0.2461829819586652
153,0.8500851788756388,0.7989778534923339,0.8330494037478705,0.6882453151618398,0.7887563884156729,0.768313458262351,0.8534923339011925,0.8534923339011925,0.6882453151618398,-0.1273859510596962
154,0.8813559322033898,0.847457627118644,0.6836158192090396,0.615819209039548,0.6440677966101694,0.576271186440678,0.536723163841808,0.8813559322033898,0.536723163841808,-0.9414416675051304
155,0.8776714838184408,0.6845918990433544,0.565438632200285,0.3768776714838184,0.6439649908406269,0.507347852635864,0.4268674944026053,0.8776714838184408,0.3768776714838184,-0.7382360978132605
156,0.2727272727272727,0.0303030303030303,0.0909090909090909,0.0,0.0,0.3939393939393939,0.0909090909090909,0.3939393939393939,0.0,0.04646836581065926
157,0.6804347826086956,0.5782608695652174,0.6630434782608695,0.6391304347826087,0.7108695652173913,0.5978260869565217,0.2847826086956522,0.7108695652173913,0.2847826086956522,-0.5907958449453755
158,0.8555358200118414,0.7158081705150977,0.7347542924807579,0.3925399644760213,0.7146240378922439,0.5938425103611604,0.5843694493783304,0.8555358200118414,0.3925399644760213,-0.5617009998572128
159,0.8411910669975186,0.8138957816377171,0.7444168734491315,0.7766749379652605,0.890818858560794,0.8833746898263027,0.8486352357320099,0.890818858560794,0.7444168734491315,0.44043689543625475
160,0.7045454545454546,0.5454545454545454,0.4090909090909091,0.4318181818181818,0.6931818181818182,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.4090909090909091,0.25914908444545115
